cleaned_text,label,lexicon_label
liat mentang reset goblok maap marah,cyberbullying,cyberbullying
elu ngomong deks eeee bocil goblok,cyberbullying,cyberbullying
goblok emang gak otak,cyberbullying,cyberbullying
kayak lu udah liat gw manggilin kucing gw lu udah liat gw ambil kucing gw lu lindes goblok sengaja kah,cyberbullying,cyberbullying
goblok satpam yg aniaya ormas nya jut alis yg kaya gin yg bikin rusuh,cyberbullying,cyberbullying
goblok banget,cyberbullying,cyberbullying
lo udeh goblok banget sumpah dah pikir lu gak bedain guna informasi sosmed otak pake ye kontol,cyberbullying,cyberbullying
ehh goblok bgtt dahhhh kemaren kemaren paket gue udah abis yaa beli offer gb rb gue langsung beli beli aja notif sms kalo paket abis kaya hah pas gua check tuh cuman doang bajingg bajinggggg,cyberbullying,cyberbullying
emang goblok tim onoh ga suprter nya ga tim nya goblok smua the next tolol,cyberbullying,cyberbullying
tp ga sembrono prabs sih dem tinggal ngikutin playbook bpknya wkt jabat aja tp ya ttp jgn tiru tingkah wkt ngubah mk sm tingkah jelek minimal ga goblok,cyberbullying,cyberbullying
saudara kembar gus goblok,cyberbullying,cyberbullying
benci karna terang elu mah gatel goblok,cyberbullying,cyberbullying
goblok bgt dpr,cyberbullying,cyberbullying
goblok dikiraa hidup tuu cowo luu doang amitt amit ketemu model cewe kaya looo playvic najis,cyberbullying,cyberbullying
shipper jenselle nya aneh bgt kocakkk temennya salah katain goblok tolol sok peri bilang gaperlu pake kalimat kasar ya kalo ga dikasarin temen lu gaakan sadar kalo emang goblok bikin gsl kena hate,cyberbullying,cyberbullying
dokuritsu junbi cosakai loh bahasa jepang bpupki goblok,cyberbullying,cyberbullying
minimal maaf goblok,cyberbullying,cyberbullying
orang pede dilaporin no acara no backingan only himself he truly believes the word goblok that he typed is justified,cyberbullying,cyberbullying
goblok bgt tolol lu gw aja tolak kampus sedih ampun lu nya iseng milih tolol,cyberbullying,cyberbullying
anjing lameh bana jo urang yg self centered dunia ko kayak aposih goblok,cyberbullying,cyberbullying
bbm isu sensitif kembang pecah isu bbm plus blt isu blt presiden pakai mekanisme beda inti subsidi biar rakyat yg goblok,cyberbullying,cyberbullying
tolol prajurit robot mreka bkan manusia yg pnya keluarga rumah goblok tenan analogi anggota aj aja bisa rendah gtu wkwk,cyberbullying,cyberbullying
admin goblok beneran,cyberbullying,cyberbullying
udah capek banget perintah goblok banget anjeng sejahtera sejahtera miskin miskin,cyberbullying,cyberbullying
maen roblok bikin goblok,cyberbullying,cyberbullying
hah gak gitu pilih diksi humas goblok,cyberbullying,cyberbullying
tambah foto beliu males liat,non-cyberbullying,non-cyberbullying
bocah bocah tiktok goblok tolol ngomong ngomongin komen yt,cyberbullying,cyberbullying
sender sabar banget balesin orang goblok,cyberbullying,cyberbullying
tidur goblok besok mulung,cyberbullying,cyberbullying
tau ky goblok bgt istilah gin susah cari pacar bener,cyberbullying,cyberbullying
lo yg goblok identitas benda disamain baik kerja emang sih wajar orang goblok kayak lo g g gibran wapres sorry gw tukang ngarang omon kaya,cyberbullying,cyberbullying
taiii telat bgt lu goblok gsl stan udah bersih rnb tu akun serta acc shipper nya lu marah hadeuhh bikin aja,cyberbullying,cyberbullying
gmnsih sistem streak goblok cape gue tai,cyberbullying,cyberbullying
rebut kayak gitu gk etika tau goblok,cyberbullying,cyberbullying
ya wapres goblok ipk,cyberbullying,cyberbullying
emang goblok dpr ya,cyberbullying,cyberbullying
emang goblok ga ajar salah dasar manusia tolol,cyberbullying,cyberbullying
goblok ih tolol hapus ga tai,cyberbullying,cyberbullying
viralkan hapus salah maaf instansi jelek laku heran orang goblok lolos profesi sih,cyberbullying,cyberbullying
leceh normalisasi goblok banget,cyberbullying,cyberbullying
goblok hahaha puas bgt gue,cyberbullying,cyberbullying
no khusus indonesia udah kode dna nya goblok culas,cyberbullying,cyberbullying
dikatain goblok guru in front of my classmates gatau arti like,cyberbullying,cyberbullying
goblok kena dampak susah nya nya orang goblok sadar bro,cyberbullying,cyberbullying
goblok ihsg hancur borong brooooo nya beli saham harga diskon,cyberbullying,cyberbullying
goblok aja direndahin gin laki sangean,cyberbullying,cyberbullying
retarded gila ya susun kabinet orang orang goblok bukti ihsg jatuh si tolol pikir naik index dasar super tolol,cyberbullying,cyberbullying
biasa circle cenblue goblok,cyberbullying,cyberbullying
tpi bikin goblok,cyberbullying,cyberbullying
astagaa marahh marahh perilaku layak ku goblok goblokin,cyberbullying,cyberbullying
si goblok dah ngeshare video tiktok orang yg salah gue pas ngantuk td yak pencet wkwkw tengsin dikit untung seks,cyberbullying,cyberbullying
cerita siang pas kendara papas cewe arah lawan hati ku goblok cok wedok iki numpak sepeda motor gradak ae cepat ngerti ga yg iya jatuh hindar lubang,cyberbullying,cyberbullying
wkwk si goblok,cyberbullying,cyberbullying
goblok banget anjir,cyberbullying,cyberbullying
tunggu tsunami part nya biar mati orang goblok,cyberbullying,cyberbullying
emang goblok bgt adminnya,cyberbullying,cyberbullying
si goblok jam gin relapse hhh,cyberbullying,cyberbullying
marah bgt ajg jd keinget dpn kampus lg macet nya trs tb suruh minggir ama polisi kawalin jabat pler ksi yg hmpir tabrak anjir pd ngebut smw mobil pejabatny goblok emg udh tau jalan sempit maksain dluan memek aaaghhhhh gwa marah bgt,cyberbullying,cyberbullying
goblok nya gue tahan pride sok tau an anak sma yg mikir malu kalo ga ptn skrg gw nyesel krn bnrn lulus sbm syitmen,cyberbullying,cyberbullying
lu yg goblok kenal yg nama rugos,cyberbullying,cyberbullying
goblok latih yakan,cyberbullying,cyberbullying
loe aja yg goblok jgn loe ajak generasi bangsa goblok,cyberbullying,cyberbullying
over sharing emg bikin goblok,cyberbullying,cyberbullying
tolol ko pelihara goblok nya gak ketulungan,cyberbullying,cyberbullying
emang orang goblok,cyberbullying,cyberbullying
eh goblok gw pipis celana,cyberbullying,cyberbullying
ketawa bangeeet awikwok bangeeet gitu ya main iyain aja deh gw goblok ya gw lulus s s bom nikah apa gw yakan perempuan usia an berbabyface sangka gw goblok,cyberbullying,cyberbullying
goblok bener jabat,cyberbullying,cyberbullying
jah goblok,cyberbullying,cyberbullying
emang perintah goblok,cyberbullying,cyberbullying
niat buka twit mo cari info bias oppa ganteng hela nafas liat laku aparat perintah goblok astaghfirullah ngucap,cyberbullying,cyberbullying
orang goblok,cyberbullying,cyberbullying
lu bijak goblok kaya gitu dampak jing,cyberbullying,cyberbullying
sih ajg goblok banget tolol,cyberbullying,cyberbullying
tai tai tolol anjing goblok,cyberbullying,cyberbullying
pilih diam sop aja ah aneh goblok aneh manipulatif tolol goblok serah lu aja anjing goblok,cyberbullying,cyberbullying
goblok kaga ngajak ngajak dah lu gibran stress,cyberbullying,cyberbullying
gua biasa jupyter run langsung hasil nge save pas dah kelar anjiiiing goblok banget guaaaa,cyberbullying,cyberbullying
goblok gue sensor yg bawah liat maha anying belegug,cyberbullying,cyberbullying
emang powerplay tilik jejak digital ngatain orang miskin goblok udah liat,cyberbullying,cyberbullying
goblok,cyberbullying,cyberbullying
gua goblok goblok in tarot anj,cyberbullying,cyberbullying
goblok prajurit manusia robot,cyberbullying,cyberbullying
kontol lo gue potong sampe habis anjing tolol banget opini lo goblok,cyberbullying,cyberbullying
ya lu goblok sih ganti sty staff suruh turunin ekspektasi goblok cok,cyberbullying,cyberbullying
beda goblok kadrun,cyberbullying,cyberbullying
cape ga sih lu aja turun aksi gara gara perintah goblok,cyberbullying,cyberbullying
workout sampe goblok,cyberbullying,cyberbullying
metuo su voters by one kene antem rai siji pgn sengsoro rasah ngajak sak negoro cok jancok edukasi sak negoro oke gas oke gas goyang gemoy utek do radinggo anjing goblok,cyberbullying,cyberbullying
kaya orng goblok exited,cyberbullying,cyberbullying
kyk ga diajarin tata tertib goblok bgt,cyberbullying,cyberbullying
goblok,cyberbullying,cyberbullying
goblokkkk goblok negara kocak,cyberbullying,cyberbullying
itik kritik aja kontol ni platform isi ngatain presiden goblok rakyat tolol,cyberbullying,cyberbullying
goblok rembet mana rakyat kawatir investor percaya indonesia ujung indonesia dampak ekonomi suram,cyberbullying,cyberbullying
yg goblok yg mobil ngapain mobil henti dalam ruas jalan tolol,cyberbullying,cyberbullying
blok goblok goblok,cyberbullying,cyberbullying
lek raiso maen xp ki rasah xp blok goblok tuman,cyberbullying,cyberbullying
gibran goblok perang ayoo,cyberbullying,cyberbullying
goblok mentang teh,cyberbullying,cyberbullying
pinter dikit goblok goblokin trs skuad perancis aja ga pure orang perancis,cyberbullying,cyberbullying
lu kolot ya goblok otak lu jadul tau ga efek kalo nyari pake ai anak gabisa mikir kritis ya emang tuju perintah bodoh rakyat entitas lo,cyberbullying,cyberbullying
goblok kli bah,cyberbullying,cyberbullying
anak samasama goblok,cyberbullying,cyberbullying
anak buah ancam bongkar lindung emang goblok sono,cyberbullying,cyberbullying
partai goblok,cyberbullying,cyberbullying
bikin emosi orang goblok anjenggggg,cyberbullying,cyberbullying
suami goblok bgt anjing suruh jemur baju yg mesin cuci jemur baju yg keranjang kotor tolol tolol gaberguna bgt idung emg ngga bau baju kotor tolol najis,cyberbullying,cyberbullying
goblok anjir wkwkwk,cyberbullying,cyberbullying
sedia tongkat baseball aja mobil kalo yg kayak gitu langsung ulu hati mati gak orang miskin goblok kayak gin gak hidup ajg,cyberbullying,cyberbullying
manajemen goblok banyak nahan pemaen tolol ansu ferran dejong yg lumayan bagus kaya olmo korban cok,cyberbullying,cyberbullying
gue hasil investigasi hasil voting pambaca jurnalis bukti paham ternak nya siapasekali kadrun goblok kena tipu,cyberbullying,cyberbullying
yah lu presiden wo kalo nyindir doang goblok,cyberbullying,cyberbullying
yg goblok elo ngapain loe beli situ beli pusat grosir murah tolol,cyberbullying,cyberbullying
aki ngasih statemen gue degan,non-cyberbullying,non-cyberbullying
gue pikir hasil investigasi hasil voting baca jurnalis serta bukti yg voting tau ternak nya siapasekali kadrun goblok kena tipu,cyberbullying,cyberbullying
goblok jokowi yg daftar lo jd bazeerr bayar brp blok lo gimana g ngaruh kamilo bela koruptor laknat,cyberbullying,cyberbullying
emg goblok istana goblokkk dpr goblok,cyberbullying,cyberbullying
teryata goblok tdk beda simpan lapor ya kwalitas jabat,cyberbullying,cyberbullying
goblok lu gungun berita ky gitu sengaja up kaya lu gk agama gak takut dosa tah opini sudut,cyberbullying,cyberbullying
lu ga ngerti goblok foto bukti dokumentasi karna biar dapet cair ganti uang usaha gojek goblok banget najis ga ngambil makan makan kasih pan,cyberbullying,cyberbullying
goblok ya occrp dalam soros paham kau framing jahat lo,cyberbullying,cyberbullying
duh pantes gw ga lolos seleksi buzerp kriteria kudu goblok gaptek ga bhsa inggris cita buzerp gw duit janji butuh bacot doang jdi nyesel pinter nih agus sedi,cyberbullying,cyberbullying
goblok ki,cyberbullying,cyberbullying
pas manusia tolol yg ngeblong aja kadang ga yg klakson mobil yg ambil jalur kiri nutupin jalan jg diemin kaya emg takut kl kota manusia kaya gt minimal ria goblok dll,cyberbullying,cyberbullying
bapak korupsianaknya hamilin orang ga tanggung ngobat sampe mata mode ngantuk trus keluarga dungu polos tp bikin malu negara udah occrp yg beritain loh ga alibi apa goblok,cyberbullying,cyberbullying
maaf ya tp yg goblok ajar gak ilmu agama malu komenmu baca indonesia,cyberbullying,cyberbullying
trus lo bashar al asad sheik hasina vonis adil jerapah goblok,cyberbullying,cyberbullying
do goblok i lho,cyberbullying,cyberbullying
titik goblok sok kuat loh najis,cyberbullying,cyberbullying
goblok dungu idiot,cyberbullying,cyberbullying
gue aja komen video goblok beneran sebel bgt marah pokok fak,cyberbullying,cyberbullying
cnn malu goblok,cyberbullying,cyberbullying
yg omong fakta goblok,cyberbullying,cyberbullying
goblok loe koq voting sendiriyang voting k giat jurnalis anti korupsi dunia orang kredibel percaya ballon dor pilih wartawan main latih bola dunia,cyberbullying,cyberbullying
buktinkalau kuatmasih taring cnn aja yg goblok nyali biji sawi sok buka cerita tutup ganti cetak banner aja aman usahamau,cyberbullying,cyberbullying
tukang cebok berat laku orang orang goblok,cyberbullying,cyberbullying
nonton jentry emosi banget anjir jentry goblok,cyberbullying,cyberbullying
anak buah mulyono goblook hasil si mulyono ternak buzzer goblok kayak lo wkwkwk,cyberbullying,cyberbullying
karakter jongos mulyono kalo goblok ya dungu,cyberbullying,cyberbullying
tukang cebok berat laku orang orang goblok,cyberbullying,cyberbullying
koruptor bela bangga capai jokowi yg menduniapartai goblok,cyberbullying,cyberbullying
goblok emang yg bikin bijak,cyberbullying,cyberbullying
tukang cebok berat orang orang goblok,cyberbullying,cyberbullying
gue dukung wowo samsul goblok tolol dang dungu marahmarah wowo bajing tolol rocky gerung marahmarah bukti wowo emang presiden tolol,cyberbullying,cyberbullying
bejir bener gue cewenya abang gue yg ngelabrak grgr gue pake mobil abang gue sampe sg gue reply nanya gue siapa abang gue karna jemput pake mobil bejir gue adeknya jirrr begoo goblok elu mah gue teh,cyberbullying,cyberbullying
sd deh ken bener bener ajar biar gak goblok kayak skrng wkw,cyberbullying,cyberbullying
liat reply goblok,cyberbullying,cyberbullying
kendara motor layak mampus biar kurang populasi rangorang goblok bumi,cyberbullying,cyberbullying
goblok cok barca,cyberbullying,cyberbullying
udah lewat goblok,cyberbullying,cyberbullying
nikah beda agama ogah hs ttp gas goblok,cyberbullying,cyberbullying
goblok lu orng ga pda baca bahasa inggris jing,cyberbullying,cyberbullying
loe pikir media goblok loe salah ngutip jamaah otak isi tai loe rusak parah,cyberbullying,cyberbullying
beli olmo jt doang ajg emg miskin tuh hobi ngeluarin duit gapenting gin ya klub goblok,cyberbullying,cyberbullying
gk ubah klo gk demo ubah cuman demo doang perintah goblok,cyberbullying,cyberbullying
ongkos goblok emang mahal der ga gin ga ajar,cyberbullying,cyberbullying
goblok banget,cyberbullying,cyberbullying
dih ngarep lu yahudi goblok,cyberbullying,cyberbullying
hmmetronya goblok foto pakai ilustrasi wajah jawa,cyberbullying,cyberbullying
buzzer goblokk gk ngerti goblok lu gk bangsattt,cyberbullying,cyberbullying
loe occrp ikut nyoblos milu goblok goblok,cyberbullying,cyberbullying
banyak jedotin pala tembok si goblok,cyberbullying,cyberbullying
blok goblok,cyberbullying,cyberbullying
sih orang goblok milih presiden wakil kasi program ngawur eh pilih,cyberbullying,cyberbullying
nyata sok bijak goblok,cyberbullying,cyberbullying
pasien smkn parah kontrol ulang rsup amp,non-cyberbullying,non-cyberbullying
goblok kepala isi,cyberbullying,cyberbullying
udah aja goblok,cyberbullying,cyberbullying
yo kei goblok kae,cyberbullying,cyberbullying
iyo iyo taun tp sampah jo mbok tinggal ng nggon goblok ono temoat saampah po nggo panjang ye,cyberbullying,cyberbullying
bener gw perintah isi orangorang goblok,cyberbullying,cyberbullying
goblok anying org konservasi kuliah taun taun denger ngerasa dongo,cyberbullying,cyberbullying
takut manusia goblok wkwk ya tetep jd manusia goblok at least udah usaha ygy,cyberbullying,cyberbullying
kumpul orang goblok,cyberbullying,cyberbullying
morning person ya kakblm tidur goblok,cyberbullying,cyberbullying
iki sak negoro goblok karo gerombol oknum goblok,cyberbullying,cyberbullying
gue akhirny ngomong gin krna goblok nder wakakakk mantan gue parah bgt,cyberbullying,cyberbullying
lsm ecek goblok roh benci semayam,cyberbullying,cyberbullying
dih gw yg judge lu yg marah lu ngerasa pacar emang aneh bikin tuh cewek stres gila gw salah baca kek pacar tuh emg bikin goblok orang perempuan emang hrs jaga kehormatanny,cyberbullying,cyberbullying
hadeh goblok,cyberbullying,cyberbullying
kpk goblok yg korup ndak periksa yg nyuap dahulu dasar kok kok yg bayar rakyat perintah mikiro menungso kpk,cyberbullying,cyberbullying
gais didoain tulus bgt ikhlas mah kena attachment issue trauma bond kaya orgil percaya dah goblok poko,cyberbullying,cyberbullying
oh gila incest goblok,cyberbullying,cyberbullying
